gene,score
CENPI,1.617783468351931e-05
GLYATL1,1.6176512742043426e-05
MED30,1.617410608404829e-05
COL4A2,1.61628611030101e-05
VPS4A,1.6160117839409818e-05
CHD8,1.6159113033926774e-05
EXOSC8,1.6158600312735743e-05
CYP27A1,1.6154186089739228e-05
RRP7A,1.6144215271659168e-05
MTG2,1.6143073049810458e-05
DDX24,1.6140244471398327e-05
GOSR1,1.613622921613243e-05
RORA,1.6132169004793136e-05
NEIL3,1.6127965822317888e-05
SPCS3,1.6118509718242746e-05
ATXN7,1.6111544518852783e-05
PDCL3,1.609839284121982e-05
AP2A2,1.609693947241112e-05
BAP1,1.6094695347800663e-05
SELENOS,1.609354139258598e-05
H3C8,1.609199872830224e-05
DVL3,1.608756935230522e-05
TNFRSF14,1.608555162472786e-05
CXCR5,1.6076738247535254e-05
PAXIP1,1.6076551062044053e-05
SPTBN1,1.6075307679076073e-05
RANBP9,1.6067256437195735e-05
MFSD12,1.606161405563914e-05
POLA1,1.6060069896621445e-05
MORF4L1,1.6058060616234455e-05
SHPK,1.6050658541381956e-05
UGT2A3,1.6050086326317518e-05
B4GALT2,1.6049472349201353e-05
FAF2,1.6034618475833487e-05
POLI,1.6029015297787815e-05
MC4R,1.6024546112506722e-05
ADORA2A,1.6022175956605772e-05
COP1,1.6021265277274893e-05
SLC25A39,1.6017793693231234e-05
OXT,1.6017222568391234e-05
TGOLN2,1.6007565619751927e-05
KRT20,1.6005484594103885e-05
RTF1,1.5999729528224374e-05
PDE1A,1.5997693853793017e-05
MED28,1.599491495481868e-05
SLC40A1,1.599317649318137e-05
PAX3,1.599194839059238e-05
TRIM33,1.5983074424666485e-05
TGFBI,1.5982619461823688e-05
TOMM5,1.5981539901171298e-05
EDEM1,1.597779604892647e-05
CXCL11,1.597601796217773e-05
IGFBP2,1.5975476252494234e-05
SRD5A3,1.597257935727197e-05
UQCRHL,1.5968682923582072e-05
TXNDC8,1.5957828977277194e-05
SYNJ1,1.5956065257576972e-05
NARS1,1.595459578102211e-05
SP7,1.595298964454014e-05
ZWINT,1.5952331321698862e-05
SMURF1,1.595203657768802e-05
LTA,1.5952005122295118e-05
NEUROG3,1.594891251229997e-05
C1S,1.5943450308325716e-05
MFSD2B,1.5940476935524124e-05
MAFB,1.5940005690471596e-05
WDHD1,1.5939519331354384e-05
ND4L,1.5932694616192397e-05
ITGA7,1.593189394258951e-05
PTCD3,1.5931352152364473e-05
GDA,1.5916188742354304e-05
MRPS26,1.5915546056228056e-05
KPNA1,1.591210915240278e-05
BRD3,1.590740197405665e-05
CCL19,1.5904787147928326e-05
NHERF1,1.590357633055711e-05
H3C11,1.5903039975773976e-05
HGS,1.5900888574786254e-05
MOCS3,1.5899755709951724e-05
MRPL48,1.5893602039892337e-05
PIAS1,1.5893081497277627e-05
AOC2,1.587687689433001e-05
KCNAB1,1.5875601000961166e-05
DDX49,1.5868602351596496e-05
LIG3,1.586795481426853e-05
MICALL1,1.586792064471099e-05
GIPR,1.5864809217722012e-05
GDI1,1.5845210619767498e-05
FLT4,1.5844857950892892e-05
GCC1,1.58354795287241e-05
HBD,1.5829205378288578e-05
SPO11,1.5826261010653145e-05
ANAPC1,1.580624460281166e-05
SLC7A1,1.5800347720978782e-05
NUBPL,1.5796076503303603e-05
HCFC1,1.579557612009686e-05
ACSBG1,1.5795039910292458e-05
MBL2,1.5789976562134165e-05
VAC14,1.5780694470784185e-05
CUTC,1.5779835812452956e-05
PRDM1,1.5779701891445172e-05
APOA4,1.5776574151907898e-05
LRP5,1.5775412469650625e-05
IRF5,1.577308080217501e-05
TAB1,1.577306139868909e-05
PDE1B,1.5771973274912326e-05
SMARCC2,1.577066678582116e-05
DIP2C,1.5763114085851763e-05
CCNC,1.5754011637633388e-05
NSUN5,1.5752268582281284e-05
PDE10A,1.575000986358243e-05
CBX8,1.5747914005070285e-05
MYBPC2,1.5747406136459157e-05
MUC5AC,1.574612613370523e-05
SLC30A9,1.57446668581373e-05
RHD,1.5743237265712385e-05
EP400,1.5742776280751265e-05
TNNT1,1.5740409766725686e-05
FUOM,1.5739662537512743e-05
CSAD,1.573893654523877e-05
CYP24A1,1.5734693101590358e-05
GTF2H4,1.5733551307069288e-05
GTPBP10,1.572593250551813e-05
H3C4,1.5724766615073492e-05
TAF4,1.572160358007445e-05
GGPS1,1.5720216373329073e-05
GPSM1,1.571976608639499e-05
IDI1,1.5718846920366897e-05
RPS6KA2,1.5714813226141672e-05
POLRMT,1.571419466514139e-05
GSTK1,1.5713860437836466e-05
PLOD1,1.571236721550054e-05
HLA-DQA1,1.571221062222777e-05
ORM2,1.570901443724323e-05
ALG8,1.5707456528608466e-05
OSBP,1.5706089928318747e-05
RBM14,1.5702613944574476e-05
RAB14,1.5702203735323628e-05
PGF,1.570211487013175e-05
DCLRE1C,1.5700963441754343e-05
FHIT,1.569152287907896e-05
CRYM,1.5690607586783485e-05
ADAM17,1.568770476355637e-05
PPIH,1.5682855069403856e-05
COX7A1,1.567622812914637e-05
LRPAP1,1.5648217816001397e-05
XRCC1,1.5647755363334613e-05
NCAPG,1.5647193626983277e-05
POLG2,1.5638529071321694e-05
HYKK,1.56378227283605e-05
PVR,1.5631925217219655e-05
RAB3IP,1.5628363262217443e-05
RAD50,1.5618345114181585e-05
MRPS21,1.5611370549202355e-05
P3H3,1.561135814647806e-05
TJP2,1.559747301966332e-05
APOBEC3F,1.559495758690196e-05
ABCC4,1.5591643110397557e-05
PHC1,1.5588530981313677e-05
FBN1,1.558557361145349e-05
FOSB,1.5583925056681033e-05
MUS81,1.5555510883248066e-05
GRAP2,1.555012231106925e-05
BECN2,1.5543388935502908e-05
ASCL1,1.5542305438131064e-05
HDC,1.5540574103727574e-05
GNS,1.5536252969687087e-05
LMAN1,1.5525596530376912e-05
CIDEC,1.5522084778614106e-05
SYVN1,1.5519402241809337e-05
KIF14,1.551670477828343e-05
MYL12B,1.5515291356885998e-05
GCAT,1.5515265635327024e-05
GZMA,1.5513196909614396e-05
MSMO1,1.5503173931375955e-05
ANXA6,1.5495205752707335e-05
PPT1,1.549352535362935e-05
UTRN,1.5485814517459483e-05
WASF2,1.548379867034226e-05
GNAL,1.548319415558728e-05
CYP7B1,1.548315208264952e-05
KAT6A,1.5481505865053574e-05
PCF11,1.547485611210382e-05
SLC19A1,1.54570584205249e-05
COMMD1,1.544417837854049e-05
PPBP,1.5437973638323758e-05
MED18,1.5436960532140794e-05
STX4,1.5424105035181643e-05
CIAO1,1.542367592516429e-05
DCTN4,1.5423556967455586e-05
PKN1,1.5419539391057416e-05
FOXRED1,1.5419536788303117e-05
NOLC1,1.541952083672741e-05
SLC12A2,1.5419497779584536e-05
BAZ1B,1.5411939502269322e-05
CACNA1A,1.5411327312391043e-05
ATP6V1C2,1.5409546309435557e-05
TBCA,1.540659184595731e-05
MRPS24,1.539901798369871e-05
PIGL,1.5393009871312626e-05
DHX29,1.539154409033774e-05
MFGE8,1.5389331077443948e-05
CCR6,1.538381138790183e-05
RTCA,1.537982604878126e-05
CLOCK,1.5379723031426915e-05
MYOCD,1.537756277617223e-05
TFE3,1.537173898850154e-05
TET1,1.53633891968341e-05
TMED7-TICAM2,1.5363148672675694e-05
RBP4,1.5362587490607096e-05
FOXG1,1.5361419916528037e-05
PDCD4,1.5358555347050733e-05
UBTF,1.5353217152687196e-05
PARP2,1.5352074407406873e-05
IKBKE,1.5350407534182518e-05
ATP6V1G2,1.5349511084639553e-05
MNAT1,1.5345445069815586e-05
HAUS3,1.5342591446443273e-05
NDUFAF2,1.533976155943717e-05
HEXIM1,1.5326633511189178e-05
JOSD2,1.5319166557540977e-05
BBC3,1.5317817655550623e-05
MSR1,1.5310057280870108e-05
PIAS4,1.5309741130474488e-05
AASDHPPT,1.529671919734831e-05
ITGB6,1.52901490912108e-05
SMN1,1.5288167813226714e-05
NTPCR,1.5285554860814538e-05
CBR4,1.5282303889089874e-05
LIG1,1.5280199488296293e-05
UGT2B7,1.527834518459171e-05
GMNN,1.5269850727726057e-05
TUBB8B,1.5254720010593798e-05
LSM8,1.5243230605548833e-05
PLD2,1.5239709453555869e-05
LIPG,1.5239497534729705e-05
MED27,1.5239481532775376e-05
IL10RA,1.5229677329950658e-05
LAMTOR2,1.5228308156558209e-05
C5AR1,1.522786520665889e-05
TRMT112,1.5226740877899055e-05
APOD,1.5225029950703341e-05
TRIR,1.522113735186739e-05
APOBEC3C,1.5212839988693012e-05
TAF6,1.5211987045676791e-05
CYP3A5,1.5200799886479659e-05
CTSA,1.5197940371835434e-05
NUDT12,1.518396072885281e-05
SRR,1.5182208627808917e-05
KIF3A,1.5181386464855173e-05
CHCHD7,1.5181001267127998e-05
FRRS1L,1.5178090156277962e-05
STX5,1.5174591849336574e-05
NR5A1,1.517455716381911e-05
ISCA2,1.516422588376892e-05
YTHDF1,1.5157716407591029e-05
KLHL12,1.5157382222930551e-05
SCN5A,1.5154011841885648e-05
PTGS1,1.5152389904699466e-05
KLC2,1.5150757549229276e-05
PAK6,1.5147032499957325e-05
CHI3L1,1.5145736793748117e-05
SCN2A,1.514447017920284e-05
SLX4,1.5143496232303501e-05
PWP1,1.5142125767549839e-05
PDE11A,1.5139023770571075e-05
RPAP3,1.513369839000364e-05
ATP6V1C1,1.512913806239924e-05
GNAI3,1.5113672679358145e-05
TWF2,1.5112577691529037e-05
CYBA,1.510783880516691e-05
TMPRSS2,1.5106626671577882e-05
SMARCE1,1.510583892255532e-05
FBH1,1.5105527764600116e-05
STIM1,1.510500740616994e-05
GTF2H5,1.5104584921594917e-05
TDO2,1.5090795610927712e-05
OCRL,1.5073706484162532e-05
NCK2,1.5073612173989497e-05
BBS10,1.5066189407401658e-05
DCXR,1.5060759985656956e-05
TMEM127,1.5056721241594195e-05
SRSF10,1.5053498118297323e-05
DIP2A,1.5046121861261848e-05
CSPG4,1.504505079223812e-05
TAF5,1.5044114740492854e-05
MYBPC3,1.504372566904558e-05
TCF4,1.503918618845419e-05
UBE2B,1.5038880466146967e-05
GSTA3,1.5037627167711624e-05
TMED3,1.5037016879124041e-05
MBTPS2,1.5036609447215741e-05
SLC35A2,1.5034710968363423e-05
ATXN1,1.503178967001221e-05
P2RY12,1.5029092824796392e-05
CCL21,1.5023103166696186e-05
TAF9,1.5020547758878767e-05
TADA3,1.501735386287977e-05
ITK,1.4998325223234e-05
FCN1,1.4993476776670287e-05
PDZD11,1.4989986213572861e-05
TAF1C,1.4989640856045426e-05
SETD1B,1.498790682725111e-05
UXT,1.498772120794903e-05
PTCH1,1.4982652485657772e-05
HDAC11,1.4981177655724158e-05
CNOT2,1.4977214430093498e-05
SAT2,1.4974873977735385e-05
BCAS2,1.4973019708390472e-05
BTF3L4,1.4970572345376761e-05
YES1,1.4963328394075483e-05
PEX13,1.4960498789385496e-05
PEX10,1.4960458134773129e-05
PKP2,1.49593857165155e-05
C1R,1.495837078177576e-05
INPPL1,1.49561109824367e-05
DDX54,1.4949740875281592e-05
PLAAT3,1.4944575320473822e-05
PPP1R3F,1.4938478630490495e-05
BMPR1A,1.4935720000696266e-05
FADS2,1.4933496704337585e-05
CNOT1,1.4928488709627601e-05
TMOD3,1.4925320685145858e-05
CRYGC,1.4924769893687334e-05
PAX5,1.4921698012050173e-05
ATP13A2,1.4921624679213367e-05
DNTTIP2,1.4915567012681987e-05
GAMT,1.4915279482399018e-05
KLK4,1.4904265127520124e-05
IAH1,1.489801178043417e-05
S100A7,1.4895800347354926e-05
SLAMF1,1.4890176274721651e-05
AZGP1,1.4888207235821277e-05
KDM3A,1.488447479389138e-05
PUS7,1.4879191050476105e-05
PIGK,1.487904776670875e-05
MED29,1.4875590945741623e-05
KCNH2,1.4869113880601922e-05
LGALS9C,1.4863460622159464e-05
SLC12A1,1.4861078943254613e-05
MLKL,1.4860382347625594e-05
IST1,1.4854842598622538e-05
PPP3CC,1.4854143462053884e-05
M1AP,1.485267112698882e-05
MEFV,1.4849609451266063e-05
NFKBIB,1.4843064347642344e-05
PRKX,1.4838994989286762e-05
ARFGEF2,1.4832526915625985e-05
CNN2,1.4825900937651025e-05
SEL1L,1.482108426406083e-05
ETHE1,1.4817674303041349e-05
OTX2,1.4816374491584e-05
CXCL2,1.481605600815114e-05
TPX2,1.4804537158532233e-05
MED11,1.4798586046389068e-05
COL4A3,1.4797888209257928e-05
CDO1,1.4780903160217708e-05
AP2A1,1.4777123498707447e-05
TUB,1.4770487610027828e-05
GPC1,1.4767854148319703e-05
CCNF,1.4764329777218514e-05
MRPL53,1.4762646568244171e-05
NUDT5,1.4754875162866496e-05
CISD2,1.475377731072248e-05
FKBP1C,1.4750466775148257e-05
CD1C,1.4749214230492343e-05
SPTLC2,1.474611833083006e-05
PRPF31,1.4733549231483076e-05
SSTR2,1.4729401330926099e-05
CAMK2B,1.4717344182944074e-05
FLOT2,1.470997518037358e-05
HNRNPAB,1.4707436314091241e-05
UGT2B4,1.4693738748142828e-05
WASF1,1.4691513223208952e-05
SUFU,1.4690307884503526e-05
NRG1,1.4689649875296238e-05
PDE1C,1.46788860424497e-05
RRAGD,1.46766249907149e-05
PPP1R9B,1.465841015700146e-05
ANAPC7,1.465593654031451e-05
SF3B5,1.4655080616643704e-05
RBM28,1.4650815014297696e-05
MPPE1,1.4642599405495073e-05
BAG5,1.463458307771133e-05
YEATS4,1.4634093082027523e-05
WWTR1,1.4630762362769829e-05
VIP,1.462515133653486e-05
MED9,1.4621494616038024e-05
ATP5MGL,1.461735926623696e-05
ITGB7,1.4616458599366365e-05
PDE2A,1.460531500877525e-05
EXOSC1,1.4594115950114633e-05
MARCHF5,1.4589223605082664e-05
WDR97,1.4587440608607445e-05
CLTA,1.4587351603235648e-05
UNG,1.4581058741096387e-05
ANAPC2,1.457932082779819e-05
COX19,1.4578188006817178e-05
NUF2,1.4564414918336398e-05
SENP8,1.4564381201457676e-05
SRRT,1.4558859568262068e-05
FYB1,1.4555955807707411e-05
PI4KB,1.4553909890633813e-05
ITGAE,1.4552814316350645e-05
ADCY6,1.4552781884080256e-05
FGF23,1.4550743291152263e-05
KRT1,1.4544919451821364e-05
TPMT,1.4544129909073162e-05
IGLL5,1.454057069016723e-05
CRMP1,1.4539066840862466e-05
PDE4C,1.4538757049216901e-05
SPTLC3,1.4526824337778462e-05
RIPK2,1.4522719971147656e-05
OMA1,1.4518853575815888e-05
SSU72,1.4518260493131449e-05
EIF2B4,1.4515521127922102e-05
TOPBP1,1.451429219761441e-05
ACP5,1.451048986203942e-05
FOLH1,1.4504448133343566e-05
ACVR2B,1.4495439848881314e-05
SLBP,1.4484064236414435e-05
SETX,1.4479132230665026e-05
SYT1,1.4478175153848352e-05
CETN1,1.4476908502139228e-05
HDAC10,1.4476228439492715e-05
F10,1.4466779810624541e-05
SNIP1,1.4457009291853734e-05
DDX52,1.4453529491728595e-05
GAR1,1.4449462509201982e-05
TWF1,1.444620014652506e-05
KCTD19,1.4445472358022234e-05
NCR1,1.4442885028155501e-05
GATAD2A,1.4440620884647397e-05
EEF1E1,1.4440039036777348e-05
PRPF38A,1.4438979723205988e-05
REPS1,1.4434526726902838e-05
ARID4B,1.4431743106991395e-05
ATP6V0D2,1.4430624507513972e-05
DCAF7,1.4427050022217382e-05
AQP7,1.4417723767006056e-05
COL10A1,1.4414730769719303e-05
REC8,1.4409377978883868e-05
TRA2A,1.440422889893645e-05
IFT88,1.440311906208187e-05
GRSF1,1.4397586989941023e-05
GAB2,1.4395196329385231e-05
LRRC40,1.438398673133297e-05
TWNK,1.4380063505305506e-05
PRKAR2B,1.4379742210325632e-05
PSAP,1.4376078199456365e-05
PUM2,1.4375672794462261e-05
HRG,1.4373578164026784e-05
GNPAT,1.4371937812611827e-05
MXD3,1.4371771572212077e-05
STRN,1.436853848132724e-05
UGT2B10,1.4364661809743147e-05
CD1B,1.436449981530794e-05
SLC5A11,1.4359878898355098e-05
GNA13,1.4359645162918478e-05
TBPL2,1.4358458678312858e-05
SET,1.4349450503752373e-05
APOO,1.434726975946229e-05
OTUD4,1.434713238221214e-05
DYSF,1.4341399670776718e-05
IYD,1.4339153261612151e-05
ATP5MK,1.433383269852589e-05
ALCAM,1.4333028545135334e-05
PLCE1,1.4332456049983787e-05
BCL2L2,1.4327453448031705e-05
TOR1A,1.4318540122171477e-05
ATP2B4,1.4317800780989618e-05
KCNAB3,1.431624720926829e-05
PAF1,1.4308931195036659e-05
GFOD2,1.4307103027901071e-05
GUCY2D,1.4299611571606836e-05
COPE,1.4298418993603797e-05
DLGAP5,1.429535793806174e-05
MAP1LC3C,1.4282162042174219e-05
DGKA,1.4281794829013442e-05
CX3CL1,1.4279893639545972e-05
TCEA1,1.4277615082838502e-05
ZNF622,1.4276012574304731e-05
COL17A1,1.4272292404713667e-05
SOX17,1.4270974328466153e-05
HLA-DQB1,1.4258582308988935e-05
SOX4,1.4247920730706215e-05
DMXL1,1.4244320072001217e-05
LARP1,1.4242659522303771e-05
APOBEC3A,1.4241787044233942e-05
PDE5A,1.4241411706212572e-05
TAFAZZIN,1.4236558654723522e-05
DAB2,1.4235755143248708e-05
CD79B,1.4234163321669422e-05
DGCR8,1.4228807629085003e-05
NR3C2,1.4227943496534462e-05
PRPF3,1.4226787636711738e-05
PM20D1,1.4224291678076467e-05
ANAPC10,1.422016058512922e-05
SRRM2,1.4214706587830973e-05
APOBEC3B,1.4208722885421079e-05
EIF2B2,1.4201539893587817e-05
SLC38A5,1.4197653860302505e-05
SDHAF2,1.4192332588831054e-05
DIDO1,1.418107783467496e-05
CETN2,1.4178069096238102e-05
CORO2A,1.4175717462003877e-05
CELF1,1.4171132559679666e-05
PSIP1,1.4166754498471605e-05
MYO6,1.4165968526522316e-05
ADCY1,1.4160181893770148e-05
HCCS,1.4159543079363972e-05
COMP,1.4154936451975848e-05
NKX6-2,1.4144111055636008e-05
CIITA,1.4137653301221867e-05
F13B,1.4136796295493912e-05
NOL12,1.4132901492623684e-05
PNPO,1.4129860369980977e-05
PRPF40A,1.4129836246997198e-05
SALL4,1.4129506386004006e-05
RTTN,1.4120407013554027e-05
GDF15,1.4117157109265751e-05
MPP3,1.411634636877064e-05
EIF2B1,1.4115018938442426e-05
SH3KBP1,1.4108863667558182e-05
RHOT2,1.4105206568613878e-05
SRSF11,1.4098945294424952e-05
NEFM,1.4097402419525902e-05
RRP15,1.409543576285469e-05
SYNE1,1.4095049510482456e-05
BRIP1,1.4092783063570468e-05
NPC2,1.4091568792412119e-05
UBR5,1.4089984260294858e-05
CBX5,1.4089671537064222e-05
PTN,1.4089621874619986e-05
CYFIP1,1.4085159052156028e-05
SMG1,1.4083306181682468e-05
SMPD1,1.4082717984179267e-05
AKR7A3,1.407894411934406e-05
PPP2R2A,1.407775030133585e-05
CD22,1.4074977097661995e-05
DEK,1.4070074720857583e-05
TTL,1.4064634417666882e-05
TACC3,1.4050220977762853e-05
SEC24B,1.4050110624303921e-05
IGF2BP1,1.4048201959129245e-05
SEC24C,1.4047732168209329e-05
KALRN,1.4047609790278623e-05
TNFRSF4,1.404004786624152e-05
PLPP2,1.403855658236204e-05
APPL1,1.4035966553225711e-05
PDE4B,1.4035538824744688e-05
FRS2,1.4033632393529102e-05
ASPDH,1.4027778266038462e-05
APC2,1.4013221374765422e-05
USP4,1.4012011101756412e-05
NR1I3,1.4008705590484022e-05
ANAPC5,1.4006169187754473e-05
GRIN1,1.4004805613048197e-05
PASK,1.4004580488273425e-05
INCENP,1.4002861498488103e-05
RAB2A,1.4000346444763795e-05
CASP10,1.400033721418222e-05
AP3M1,1.3998700254535724e-05
EXOSC9,1.3992576165262521e-05
SLC49A4,1.3991372391405144e-05
PDE6A,1.3989616570820439e-05
MAD2L2,1.3986319668145312e-05
LATS1,1.3984228008288496e-05
UBE2L6,1.397207812108535e-05
POU2F1,1.3971853727102629e-05
MTX2,1.3971091499555044e-05
SH2D3C,1.3970100059576728e-05
COPS3,1.3967418791169966e-05
MYL4,1.3964749668024173e-05
GTF2H2,1.3962000579575023e-05
YTHDC2,1.395717935238843e-05
DPYS,1.3954885265015836e-05
RARB,1.3954142052207881e-05
HELLS,1.3949491327308667e-05
ALOX5,1.3948847916670651e-05
CA10,1.3944466038829293e-05
LMOD1,1.394126089031231e-05
SEMA3A,1.3934339330563152e-05
NDUFB2,1.3933841238421308e-05
CLEC7A,1.3933762569986315e-05
ADCY7,1.3927880505281348e-05
RANGAP1,1.3916848953494458e-05
SSR4,1.3915059754198151e-05
UBE4B,1.391442129035061e-05
UBE2T,1.3911219028084753e-05
RNF168,1.391088243223603e-05
MRPL50,1.391077202833199e-05
CAND1,1.390437735579273e-05
PRKCQ,1.3902280037343553e-05
PPT2,1.3895762512741704e-05
CISH,1.3894796819286056e-05
CDK12,1.3892158875814846e-05
LPCAT3,1.3891839730524627e-05
TMEM70,1.3890323429300178e-05
THOC2,1.388968931741363e-05
ARF3,1.3884508883097185e-05
H2AC12,1.3884351981852503e-05
TICRR,1.3883604816575948e-05
MUC5B,1.388341475148616e-05
H2AC25,1.388128799068321e-05
SERPINA7,1.3880383196345204e-05
UBA7,1.387662062416404e-05
BIRC6,1.3876010877719655e-05
NEMF,1.3873780243800725e-05
BMPR2,1.3871880678230831e-05
BRD1,1.387116738288601e-05
PDE6G,1.3868098707409013e-05
PUF60,1.3866369678641186e-05
ELOA,1.3863693390435639e-05
ARRDC4,1.3863016460850157e-05
TSPAN33,1.3861483198146502e-05
GUCY2C,1.3858008802067773e-05
NCAN,1.3854520044045079e-05
GLIS3,1.3854176104274175e-05
LTBR,1.3854082382000586e-05
BLNK,1.3841514362482638e-05
LNPEP,1.3839554581182647e-05
GIT1,1.3839113649012248e-05
PURA,1.3836877824315004e-05
PHF1,1.3828110738161984e-05
MSRB2,1.3824435588749883e-05
GTF2H3,1.3818923045057577e-05
UBA2,1.3817713955283425e-05
CUX1,1.3816879477876459e-05
ELAC2,1.3816151014530583e-05
AKR1D1,1.3814526092423164e-05
YKT6,1.3811300137068524e-05
WTAP,1.3811271968670251e-05
HBE1,1.3808549866220841e-05
GET3,1.3808427770849722e-05
TNRC6B,1.3808287486566658e-05
KIF5C,1.380313511164508e-05
SRRM1,1.3799497573515786e-05
CCL22,1.379872521738707e-05
GPS1,1.3797252014524338e-05
BRPF3,1.3783652746613304e-05
NCF4,1.3780482007376328e-05
TNFRSF13C,1.3780370405199973e-05
MAP3K14,1.3776352872859447e-05
NKX6-1,1.3774329066023247e-05
SAA2,1.3772842781999775e-05
EIF4E2,1.375345497964055e-05
MKKS,1.3749510643497696e-05
ABHD5,1.3747272615018097e-05
FASTKD2,1.374631039530619e-05
CDC40,1.3745665439279261e-05
NPAS2,1.3743755239234126e-05
NRIP1,1.3740700412614659e-05
MGST2,1.3739486360108586e-05
SATL1,1.3738559290685972e-05
ARMC8,1.3733328912048961e-05
DDX4,1.3732754099293252e-05
RHAG,1.3726690646061032e-05
F2R,1.371650906386485e-05
CNP,1.3714377976710516e-05
NEFH,1.3707446798336663e-05
P2RY1,1.370493057081673e-05
RILP,1.3691578409383793e-05
RTCB,1.369051753182165e-05
DNAJB5,1.3690273313271625e-05
JOSD1,1.368657530227831e-05
LIMD1,1.3681473481608902e-05
METTL15,1.368009274764635e-05
AMELX,1.367660004276293e-05
GDAP1,1.3675139746531967e-05
CACNA1D,1.3674381526799909e-05
CAVIN1,1.3669450536702308e-05
LSM3,1.3662780834285258e-05
COL4A6,1.366002663150997e-05
RFC5,1.3657899564181332e-05
MCPH1,1.3653549473927024e-05
NKX2-2,1.3649869135940536e-05
EXOC2,1.364902864477722e-05
ISOC2,1.3644012980852713e-05
FOXP2,1.3635238286342107e-05
ITGB8,1.3629110015659154e-05
CXCR6,1.3624870637426456e-05
DPM3,1.3618928439220127e-05
DYNC2H1,1.3616327487884763e-05
F13A1,1.3615493046542822e-05
HBQ1,1.3615205393306003e-05
TSTD1,1.3612392587727866e-05
PDE8A,1.3607891859418654e-05
CNN1,1.3602474118788088e-05
CYP8B1,1.3599527810914629e-05
ASNSD1,1.3598994688307902e-05
AMPH,1.3597538769959705e-05
RMDN3,1.3592341683453827e-05
APOBEC3H,1.3587265858035076e-05
TIGIT,1.3587087493914344e-05
BATF,1.3586850806044032e-05
SLC25A16,1.3584671197838808e-05
LSM4,1.3580512443189149e-05
SLC25A37,1.357975663672402e-05
DIO2,1.3579037329186534e-05
COPS2,1.3577350508237876e-05
PLD1,1.3575395903110984e-05
DDX50,1.3574371829257967e-05
RHOQ,1.3571040257000417e-05
MYO5A,1.3569771308754128e-05
GAST,1.3569714700598594e-05
ATP6AP1,1.3566363719376576e-05
CHD9,1.356625462386162e-05
PRPF6,1.3566193818246387e-05
ERBIN,1.3565353861295653e-05
RBFA,1.3560004489297711e-05
OSGEP,1.3555730454332218e-05
NDUFA4L2,1.3554225301376745e-05
RNPS1,1.355103555173725e-05
PROC,1.3545557558514718e-05
ATP6AP2,1.3542048366700065e-05
SMARCD1,1.3528538224893715e-05
MTUS1,1.3525047134317347e-05
PSMG2,1.3524651960089417e-05
TRAT1,1.3520677497785913e-05
KLF2,1.3520304354453186e-05
SLC4A2,1.3518950934778265e-05
PAX7,1.3516100114054244e-05
DSG2,1.3513340101044474e-05
GATA5,1.3511942075541405e-05
PDPN,1.3511287508002902e-05
ZNF217,1.3506348806886218e-05
DTL,1.3505985430531316e-05
MCM10,1.3503794019236831e-05
LBR,1.3494588973866594e-05
MLLT1,1.3492831618370032e-05
NCAPG2,1.3490345380513228e-05
UGT1A9,1.3484555238902127e-05
ATP6V0E1,1.3483935233254409e-05
POLR1G,1.3479120745005497e-05
CSRP3,1.347831898838431e-05
IL11,1.3474859039963912e-05
SLC2A4RG,1.346661530162782e-05
NR2C2,1.3453820773448606e-05
NFYB,1.3452576571491817e-05
SLC2A14,1.3450079431052791e-05
ADARB1,1.3447340537639063e-05
ADCY9,1.3442942164893652e-05
CNTF,1.344176216762049e-05
PLAAT4,1.3438824750253814e-05
KLC4,1.3437346125064555e-05
REELD1,1.3434510186259876e-05
PTPRN,1.342434326125022e-05
GSTZ1,1.3421661474265925e-05
IMPACT,1.341974366664322e-05
NOL9,1.3416361424805938e-05
PITRM1,1.3414861496686487e-05
B3GAT1,1.3412547826508603e-05
ACTR10,1.3408646356297568e-05
MTERF3,1.3407913545149644e-05
NDUFC2-KCTD14,1.3406030838934086e-05
LEMD2,1.3399118154237201e-05
TMBIM6,1.3397943993258298e-05
CD46,1.3388660309972163e-05
